% Model:                thre_vessel_constant.mph
% Version:              COMSOL 4.1.0.88
% Date:                 Jun 24 2023, 17:19
% Dimension:            1
% Nodes:                1201
% Expressions:          1
% Description:          Line graph
% x                       Height
0                         0.004918188977398853
0.5526672005653381        0.004918436828259491
1.1053344011306763        0.004919170305927731
1.6580016613006592        0.0049203894104035695
2.2106688022613525        0.00492209414168701
2.802089214324951         0.004924457467691486
3.39350962638855          0.004927383443562454
3.9849300384521484        0.004930872069299914
4.576350212097168         0.004934923344903867
5.176726818084717         0.004939593374709911
5.777103424072266         0.004944844150631389
6.3774800300598145        0.004950675672668302
6.977856636047363         0.00495708794082065
7.578234672546387         0.004964079420205324
8.17861270904541          0.004971654473577382
8.778990745544434         0.004979813100936827
9.379368782043457         0.004988555302283657
9.97974681854248          0.00499787529293739
10.580124855041504        0.005007780523155843
11.180502891540527        0.005018270992939016
11.78088092803955         0.005029346702286909
12.381258964538574        0.00504102077492971
12.981637001037598        0.005053285843782287
13.582015037536621        0.005066141908844638
14.182393074035645        0.005079588970116765
14.782771110534668        0.0050936343002108515
15.383149147033691        0.005108281326750757
15.983527183532715        0.00512353004973648
16.583904266357422        0.005139380469168021
17.184282302856445        0.005155829516735757
17.78466033935547         0.005172880278668165
18.385038375854492        0.0051905327549652425
18.985416412353516        0.00520878694562699
19.58579444885254         0.005227678000979784
20.186172485351562        0.005247184774126658
20.786550521850586        0.005267307265067613
21.38692855834961         0.005288045473802649
21.987306594848633        0.005309404460529964
22.587684631347656        0.005331391938763129
23.18806266784668         0.0053540079085021485
23.788440704345703        0.0053772523697470185
24.388818740844727        0.005401131152071479
24.98919677734375         0.005425648553726097
25.589574813842773        0.005450804574710873
26.189952850341797        0.0054765992150258075
26.79033088684082         0.005503054290704453
27.390708923339844        0.005530159737613072
27.991086959838867        0.005557915555751663
28.59146499633789         0.005586321745120225
29.191843032836914        0.005615395822316214
29.792221069335938        0.005645138696223864
30.39259910583496         0.005675550366843177
30.992977142333984        0.005706630834174153
31.593355178833008        0.0057383961386951714
32.19373321533203         0.005770843319416292
32.79410934448242         0.005803972376337515
33.39448547363281         0.0058377833094588405
33.9948616027832          0.005872288745869059
34.595237731933594        0.005907496443177228
35.195613861083984        0.005943406401383347
35.795989990234375        0.005980018620487414
36.396366119384766        0.006017349963176629
36.996742248535156        0.006055403714012432
37.59711837768555         0.006094179872994822
38.19749450683594         0.006133678440123801
38.79787063598633         0.006173912495074529
39.39824676513672         0.006214888510629094
39.99862289428711         0.006256606486787497
40.5989990234375          0.006299066423549737
41.19937515258789         0.006342285282214719
41.79975128173828         0.006386267802644363
42.40012741088867         0.006431013984838668
43.00050354003906         0.006476523828797635
43.60087966918945         0.006522818130865531
44.201255798339844        0.0065698983044725654
44.801631927490234        0.006617764349618739
45.402008056640625        0.006666416266304051
46.002384185791016        0.0067158828802198756
46.602760314941406        0.0067661661384003525
47.2031364440918          0.006817266040845486
47.80351257324219         0.006869182587555272
48.40388870239258         0.006921921070191154
49.00426483154297         0.006975500873718703
49.60464096069336         0.007029921998137918
50.20501708984375         0.0070851844434488
50.80539321899414         0.0071413053160452366
51.40576934814453         0.007198301400346229
52.00614547729492         0.007256172696351774
52.60652160644531         0.007314919204061873
53.2068977355957          0.007374558490339495
53.807273864746094        0.007435097284528914
54.407649993896484        0.007496535586630128
55.008026123046875        0.007558873396643138
55.608402252197266        0.007622142792241299
56.208778381347656        0.0076863439693597825
56.80915451049805         0.007751476927998591
57.40953063964844         0.007817541668157723
58.00990676879883         0.007884561528510397
58.61028289794922         0.007952558038256539
59.21065902709961         0.008021531197396146
59.81103515625            0.008091481005929222
60.41141128540039         0.008162427676211463
61.01178741455078         0.00823438054108257
61.61216354370117         0.008307339600542545
62.21253967285156         0.008381304854591385
62.81291580200195         0.00845629704224954
63.413291931152344        0.008532341617841143
64.013671875              0.008609438581366192
64.61405181884766         0.008687587932824684
65.21443176269531         0.00876680796874987
65.81481170654297         0.008847117019284678
66.41519165039062         0.008928515084429108
67.01557159423828         0.009011002164183157
67.61595153808594         0.009094610626544347
68.2163314819336          0.00917935110126841
68.81671142578125         0.009265223588355343
69.4170913696289          0.00935222808780515
70.01747131347656         0.009440397988487358
70.61785125732422         0.009529754479927061
71.21823120117188         0.009620297562124257
71.81861114501953         0.009712027235078947
72.41899108886719         0.009804969975307132
73.01937103271484         0.00989914066520335
73.6197509765625          0.009994539304767597
74.22013092041016         0.010091165893999873
74.82051086425781         0.01018906123876488
75.42089080810547         0.0102882411687002
76.02127075195312         0.010388705683805826
76.62165069580078         0.010490454784081763
77.22203063964844         0.010593522775547934
77.8224105834961          0.01069793261725769
78.42279052734375         0.010803684309211033
79.0231704711914          0.01091077785140796
79.62355041503906         0.011019248747351794
80.22393035888672         0.01112912049462208
80.82431030273438         0.011240393093218823
81.42469024658203         0.011353066543142016
82.02507019042969         0.011467174001585777
82.62545013427734         0.011582744319755095
83.225830078125           0.011699777497649968
83.82621002197266         0.011818273535270398
84.42658996582031         0.011938265047736481
85.02696990966797         0.012059785498439694
85.62734985351562         0.012182834887380034
86.22772979736328         0.012307413214557502
86.82810974121094         0.01243357513930576
87.4284896850586          0.012561331675204282
88.02886962890625         0.012690682822253064
88.6292495727539          0.01282162858045211
89.22962951660156         0.012954206307296403
89.83000946044922         0.013088461172102916
90.43038940429688         0.013224393174871646
91.03076934814453         0.013362002315602592
91.63114929199219         0.013501329142855616
92.23152923583984         0.013642404645595277
92.8319091796875          0.01378522882382158
93.43228912353516         0.013929801677534524
94.03266906738281         0.014076163017140195
94.63304901123047         0.014224361134934041
95.23342895507812         0.01437439603091606
95.83380889892578         0.014526267705086252
96.43418884277344         0.01468002970045726
97.0345687866211          0.014835706338810921
97.63494873046875         0.014993297620147233
98.2353286743164          0.015152803544466197
98.83570861816406         0.015314286333133701
99.43608856201172         0.015477784771362475
100.03646850585938        0.015643298859152513
100.63684844970703        0.01581082859650382
101.23722839355469        0.01598041140834737
101.83760833740234        0.01615210929426314
102.43798828125           0.01632592225425114
103.03836822509766        0.016501850288311373
103.63874816894531        0.016679944112543036
104.23912811279297        0.0168602509622934
104.83950805664062        0.017042770837562463
105.43988800048828        0.01722750373835023
106.04026794433594        0.017414506010407248
106.6406478881836         0.01760383239656478
107.24102783203125        0.017795482896822826
107.8414077758789         0.017989457511181386
108.44178771972656        0.018185813349182088
109.04216766357422        0.01838461559536472
109.64254760742188        0.018585864249729283
110.24292755126953        0.01878955931227578
110.84330749511719        0.018995752377315458
111.44368743896484        0.019204507545930408
112.0440673828125         0.01941582481812063
112.64444732666016        0.01962970419388612
113.24482727050781        0.019846215669074747
113.84520721435547        0.020065425167652334
114.44558715820312        0.020287332689618874
115.04596710205078        0.020511938234974367
115.64634704589844        0.02073928775518776
116.2467269897461         0.02096947661691747
116.84710693359375        0.021202504820163483
117.4474868774414         0.02143837236492581
