% Model:                thre_vessel_constant.mph
% Version:              COMSOL 4.1.0.88
% Date:                 Jun 24 2023, 17:30
% Dimension:            1
% Nodes:                1501
% Expressions:          1
% Description:          Line graph
% x                       Height
0                         0.004562679188904226
0.44203928112983704       0.004562834058646811
0.8840785622596741        0.004563258845898642
1.3261178731918335        0.004563953550659718
1.799100637435913         0.004565019675285005
2.2720835208892822        0.004566412524698039
2.7450664043426514        0.004568132098898821
3.2252469062805176        0.004570184894013099
3.705427408218384         0.0045725703403572664
4.18560791015625          0.004575288437931327
4.6657891273498535        0.004578341389918968
5.145970344543457         0.00458173386134007
5.6261515617370605        0.004585465852194635
6.106332778930664         0.0045895273606717715
6.586513996124268         0.004593908481225053
7.066695213317871         0.004598609213854481
7.546876430511475         0.004603665813094929
8.027057647705078         0.0046090597951187395
8.50723934173584          0.004614791159925915
8.987421035766602         0.00462085561417317
9.467602729797363         0.004627254829380614
9.947784423828125         0.004633988805548247
10.427966117858887        0.004641067854208376
10.908147811889648        0.004648475790584105
11.38832950592041         0.004656212614675437
11.868511199951172        0.004664308177720301
12.348692893981934        0.0046727393864102506
12.828874588012695        0.004681506240745287
13.309056282043457        0.004690613013958787
13.789237976074219        0.004700059076645162
14.26941967010498         0.004709844428804412
14.749601364135742        0.004719988550501141
15.229783058166504        0.004730473120839512
15.709964752197266        0.004741298139819526
16.19014549255371         0.004752470627121643
16.670326232910156        0.0047639893658229775
17.1505069732666          0.00477585435592353
17.630687713623047        0.004788073404659868
18.110868453979492        0.0048006396841767385
18.591049194335938        0.0048135531944741424
19.071229934692383        0.004826823082780736
19.551410675048828        0.004840446233218199
20.031591415405273        0.004854422645786532
20.51177215576172         0.00486876088995025
20.991952896118164        0.004883449249491351
21.47213363647461         0.004898487724409837
21.952314376831055        0.0049138975585191385
22.4324951171875          0.0049296635524789315
22.912675857543945        0.004945785706289217
23.39285659790039         0.0049622707530299
23.873037338256836        0.004979118345607845
24.35321807861328         0.00499632848402305
24.833398818969727        0.005013914611093968
25.313579559326172        0.0050318715010312515
25.793760299682617        0.005050199153834903
26.273941040039062        0.005068905893080698
26.754121780395508        0.0050879719480940245
27.234302520751953        0.005107397318874887
27.7144832611084          0.005127212000515024
28.194664001464844        0.005147410643833329
28.67484474182129         0.005167993248829807
29.155025482177734        0.005188954233736833
29.63520622253418         0.005210295084311319
30.115386962890625        0.005232015800553266
30.59556770324707         0.005254122463310515
31.075748443603516        0.005276617851664622
31.55592918395996         0.005299501965615589
32.036109924316406        0.005322794788136126
32.516292572021484        0.005346472493283214
32.99647521972656         0.005370535081056856
33.47665786743164         0.005395014966544421
33.95684051513672         0.005419890609823155
34.4370231628418          0.005445162010893059
34.917205810546875        0.005470831224078469
35.39738845825195         0.005496914525586071
35.87757110595703         0.005523411915415861
36.35775375366211         0.005550323853302815
36.83793640136719         0.00557764466821459
37.318119049072266        0.005605374360151187
37.798301696777344        0.005633524827977857
38.27848434448242         0.005662089222702178
38.7586669921875          0.005691067544324152
39.23884963989258         0.005720482382139648
39.719032287597656        0.00575032099076715
40.199214935302734        0.00578058337020666
40.67939758300781         0.00581128782261166
41.15958023071289         0.005842427378968258
41.63976287841797         0.005874002039276455
42.11994552612305         0.0059060220885840285
42.600128173828125        0.005938493946843707
43.0803108215332          0.005971417614055494
43.56049346923828         0.006004761342459102
44.04067611694336         0.006038555547437572
44.52085876464844         0.006072800228990905
45.001041412353516        0.006107512098521377
45.481224060058594        0.006142682883208761
45.96140670776367         0.006178312583053059
46.44158935546875         0.006214415529171908
46.92177200317383         0.006250991002788774
47.401954650878906        0.006288039003903662
47.882137298583984        0.006325534221563442
48.36231994628906         0.006363519629061746
48.84250259399414         0.006401995226398578
49.32268524169922         0.006440930220815565
49.8028678894043          0.006480351406881888
50.283050537109375        0.00652025878459755
50.76323318481445         0.00656070787086028
51.24341583251953         0.006601646297599409
51.72359848022461         0.006643074064814937
52.20378112792969         0.0066850180002428735
52.683963775634766        0.006727465064448187
53.164146423339844        0.0067704152574308805
53.64432907104492         0.006813879580279072
54.12451171875            0.006857854406093916
54.60469436645508         0.006902339734875415
55.084877014160156        0.006947374220634009
55.565059661865234        0.006992954372914255
56.04524230957031         0.007039080191716155
56.52542495727539         0.00708567445204034
57.00560760498047         0.007132831736386042
57.48579025268555         0.007180552044753262
57.965972900390625        0.007228830089908971
58.4461555480957          0.007277658170738156
58.92633819580078         0.007327036287240818
59.40652084350586         0.007376976381541457
59.88670349121094         0.007427486799964619
60.366886138916016        0.007478567542510304
60.847068786621094        0.007530217427525914
61.32725143432617         0.00758245001338388
61.80743408203125         0.0076352653000842045
62.28761672973633         0.0076886630772982365
62.767799377441406        0.007742657828774854
63.247982025146484        0.007797249554514064
63.72816467285156         0.00785244938702106
64.20834350585938         0.007908253779299079
64.68852233886719         0.007964662731348124
65.168701171875           0.008021691674108503
65.64888000488281         0.008079344888072078
66.12905883789062         0.008137622373238852
66.60923767089844         0.008196538040087378
67.08941650390625         0.008256088868639988
67.56959533691406         0.008316274858896681
68.04977416992188         0.008377111419128662
68.52995300292969         0.008438600252600636
69.0101318359375          0.008500741359312612
69.49031066894531         0.008563561652537926
69.97048950195312         0.0086270503829983
70.45066833496094         0.008691207550693738
70.93084716796875         0.00875602171397119
71.41102600097656         0.00882153280817056
71.89120483398438         0.00888774083329185
72.37138366699219         0.00895463055898065
72.8515625                0.0090222251604664
73.33174133300781         0.009090524637749101
73.81192016601562         0.00915954469059883
74.29209899902344         0.009229289866871992
74.77227783203125         0.009299760166568588
